Item	Gloss	Source_Code	Source_Label	Site_Name	Role	Response	Similarity_Group	Form	PDF_Page	Printed_Page
164	one hundred	K	Jaunsari-Korwa	Korwa	target	1	1	sɔ	67	67
164	one hundred	D	Jaunsari-Khanaad	Khanaad	target	1	1	sɔ	67	67
164	one hundred	C	Jaunsari-Chapnu	Chapnu	target	1	1	sɔ	67	67
164	one hundred	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	sɔ	67	67
164	one hundred	M	MixedJB-Maindrath	Maindrath	target	1	1	ço	67	67
164	one hundred	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	paɲtʃ bisɐ	67	67
164	one hundred	A	Jaunsari-Chakratha	Chakrata	target	1	1	sɔ	67	67
164	one hundred	h	Hindi	Hindi	comparison control	1	1	sɔ	67	67
164	one hundred	h	Hindi	Hindi	comparison control	2	1	sʌu	67	67
164	one hundred	S	Bangani	Bangani	comparison control	1	1	ʃɔ	67	67
164	one hundred	J	Jaunpuri	Jaunpuri	comparison control	1	1	sɔ	67	67
164	one hundred	N	Nagpuriya	Nagpuriya	comparison control	1	1	sɔ	67	67
164	one hundred	G	Sirmauri	Sirmauri	comparison control	1	1	ʃɔ	67	67
165	who?	K	Jaunsari-Korwa	Korwa	target	1	1	kuɳə	67	67
165	who?	D	Jaunsari-Khanaad	Khanaad	target	1	1	kuɳ	67	67
165	who?	C	Jaunsari-Chapnu	Chapnu	target	1	1	kuɳə	67	67
165	who?	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	kuɳə	67	67
165	who?	M	MixedJB-Maindrath	Maindrath	target	1	1	kuɳə	67	67
165	who?	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	kuɳ	67	67
165	who?	A	Jaunsari-Chakratha	Chakrata	target	1	1	kuɳ	67	67
165	who?	h	Hindi	Hindi	comparison control	1	1	kɔn	67	67
165	who?	S	Bangani	Bangani	comparison control	1	1	kuɳe	67	67
165	who?	J	Jaunpuri	Jaunpuri	comparison control	1	2	ko	67	67
165	who?	N	Nagpuriya	Nagpuriya	comparison control	1	2	kʋ	67	67
165	who?	G	Sirmauri	Sirmauri	comparison control	1	1	kuɳ	67	67
166	what?	K	Jaunsari-Korwa	Korwa	target	1	1	ka	67	67
166	what?	D	Jaunsari-Khanaad	Khanaad	target	1	1	ka	67	67
166	what?	C	Jaunsari-Chapnu	Chapnu	target	1	1	ka	67	67
166	what?	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	ka	67	67
166	what?	M	MixedJB-Maindrath	Maindrath	target	1	1	ka	67	67
166	what?	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	kɐ̃	67	67
166	what?	A	Jaunsari-Chakratha	Chakrata	target	1	1	ka	67	67
166	what?	h	Hindi	Hindi	comparison control	1	2	kjɐ	67	67
166	what?	S	Bangani	Bangani	comparison control	1	1	ka	67	67
166	what?	J	Jaunpuri	Jaunpuri	comparison control	1	2	kja	67	67
166	what?	N	Nagpuriya	Nagpuriya	comparison control	1	2	kja	67	67
166	what?	G	Sirmauri	Sirmauri	comparison control	1	1	ka	67	67
167	where?	K	Jaunsari-Korwa	Korwa	target	1	1	kokɛ	67	67
167	where?	K	Jaunsari-Korwa	Korwa	target	2	2	kokɛ	67	67
167	where?	K	Jaunsari-Korwa	Korwa	target	3	3	kokɛ	67	67
167	where?	K	Jaunsari-Korwa	Korwa	target	4	4	kokɛ	67	67
167	where?	D	Jaunsari-Khanaad	Khanaad	target	1	1	kokɛ	67	67
167	where?	D	Jaunsari-Khanaad	Khanaad	target	2	2	kokɛ	67	67
167	where?	D	Jaunsari-Khanaad	Khanaad	target	3	3	kokɛ	67	67
167	where?	D	Jaunsari-Khanaad	Khanaad	target	4	4	kokɛ	67	67
167	where?	C	Jaunsari-Chapnu	Chapnu	target	1	1	kokɛ	67	67
167	where?	C	Jaunsari-Chapnu	Chapnu	target	2	2	kokɛ	67	67
167	where?	C	Jaunsari-Chapnu	Chapnu	target	3	3	kokɛ	67	67
167	where?	C	Jaunsari-Chapnu	Chapnu	target	4	4	kokɛ	67	67
167	where?	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	kojkɛ	67	67
167	where?	M	MixedJB-Maindrath	Maindrath	target	1	3	kojkɛ	67	67
167	where?	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	kokɐ	67	67
167	where?	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	2	kokɐ	67	67
167	where?	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	3	3	kokɐ	67	67
167	where?	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	4	4	kokɐ	67	67
167	where?	A	Jaunsari-Chakratha	Chakrata	target	1	1	kokɐ	67	67
167	where?	A	Jaunsari-Chakratha	Chakrata	target	2	2	kokɐ	67	67
167	where?	A	Jaunsari-Chakratha	Chakrata	target	3	3	kokɐ	67	67
167	where?	A	Jaunsari-Chakratha	Chakrata	target	4	4	kokɐ	67	67
167	where?	h	Hindi	Hindi	comparison control	1	1	kəhɐ	67	67
167	where?	S	Bangani	Bangani	comparison control	1	3	kɪt̪ke	67	67
167	where?	J	Jaunpuri	Jaunpuri	comparison control	1	2	kəkh	67	67
167	where?	N	Nagpuriya	Nagpuriya	comparison control	1	2	kəkh	67	67
167	where?	G	Sirmauri	Sirmauri	comparison control	1	4	kɔthe	67	67
168	when?	K	Jaunsari-Korwa	Korwa	target	1	1	kolɐ	68	68
168	when?	D	Jaunsari-Khanaad	Khanaad	target	1	1	kolɐ	68	68
168	when?	C	Jaunsari-Chapnu	Chapnu	target	1	1	kolɐ	68	68
168	when?	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	kot̪ɾɐ	68	68
168	when?	M	MixedJB-Maindrath	Maindrath	target	1	2	kɐt̪ɾɐ	68	68
168	when?	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	kɐd̪i	68	68
168	when?	A	Jaunsari-Chakratha	Chakrata	target	1	1	kola	68	68
168	when?	h	Hindi	Hindi	comparison control	1	3	kəb	68	68
168	when?	S	Bangani	Bangani	comparison control	1	2	ket̪ɾa	68	68
168	when?	J	Jaunpuri	Jaunpuri	comparison control	1	3	kəbəɾi	68	68
168	when?	N	Nagpuriya	Nagpuriya	comparison control	1	3	kəbəɾ	68	68
168	when?	G	Sirmauri	Sirmauri	comparison control	1	3	kɔbe	68	68
169	how many?	K	Jaunsari-Korwa	Korwa	target	1	2	kotʃho	68	68
169	how many?	K	Jaunsari-Korwa	Korwa	target	2	2	kotʃho	68	68
169	how many?	D	Jaunsari-Khanaad	Khanaad	target	1	2	kɔtʃhɛ	68	68
169	how many?	C	Jaunsari-Chapnu	Chapnu	target	1	2	kutʃoɖo	68	68
169	how many?	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	kotʃoɖɔ	68	68
169	how many?	M	MixedJB-Maindrath	Maindrath	target	1	2	kotʃho	68	68
169	how many?	M	MixedJB-Maindrath	Maindrath	target	2	2	kotʃho	68	68
169	how many?	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	kɐtʃɛ	68	68
169	how many?	A	Jaunsari-Chakratha	Chakrata	target	1	2	kotʃa	68	68
169	how many?	h	Hindi	Hindi	comparison control	1	1	kɪt̪ne	68	68
169	how many?	S	Bangani	Bangani	comparison control	1	3	ɛt̪i	68	68
169	how many?	J	Jaunpuri	Jaunpuri	comparison control	1	1	kət̪nak	68	68
169	how many?	N	Nagpuriya	Nagpuriya	comparison control	1	3	kət̪i	68	68
169	how many?	N	Nagpuriya	Nagpuriya	comparison control	2	4	kət̪i	68	68
169	how many?	G	Sirmauri	Sirmauri	comparison control	1	4	kɛtːe	68	68
170	what kind?	K	Jaunsari-Korwa	Korwa	target	1	1	kɐʃo	68	68
170	what kind?	D	Jaunsari-Khanaad	Khanaad	target	1	3	kɔʃɳu	68	68
170	what kind?	D	Jaunsari-Khanaad	Khanaad	target	2	4	kɔʃɳu	68	68
170	what kind?	C	Jaunsari-Chapnu	Chapnu	target	1	1	koço	68	68
170	what kind?	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	kaʃɳe	68	68
170	what kind?	M	MixedJB-Maindrath	Maindrath	target	1	5	koɭo	68	68
170	what kind?	M	MixedJB-Maindrath	Maindrath	target	2	6	koɭo	68	68
170	what kind?	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	4	kɔɳu	68	68
170	what kind?	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	5	kɔɳu	68	68
170	what kind?	A	Jaunsari-Chakratha	Chakrata	target	1	3	koʃnoi	68	68
170	what kind?	h	Hindi	Hindi	comparison control	1	1	kæsɐ	68	68
170	what kind?	h	Hindi	Hindi	comparison control	2	2	kæsɐ	68	68
170	what kind?	S	Bangani	Bangani	comparison control	1	1	kɛʃɔ	68	68
170	what kind?	S	Bangani	Bangani	comparison control	2	2	kɛʃɔ	68	68
170	what kind?	S	Bangani	Bangani	comparison control	3	5	kɛʃɔ	68	68
170	what kind?	J	Jaunpuri	Jaunpuri	comparison control	1	7	kənəihoju	68	68
170	what kind?	N	Nagpuriya	Nagpuriya	comparison control	1	7	kənəke	68	68
170	what kind?	G	Sirmauri	Sirmauri	comparison control	1	2	kɛɭa	68	68
170	what kind?	G	Sirmauri	Sirmauri	comparison control	2	6	kɛɭa	68	68
171	this	K	Jaunsari-Korwa	Korwa	target	1	1	jɐu	68	68
171	this	D	Jaunsari-Khanaad	Khanaad	target	1	1	jɐ	68	68
171	this	C	Jaunsari-Chapnu	Chapnu	target	1	1	jɛ dʒo	68	68
171	this	C	Jaunsari-Chapnu	Chapnu	target	2	3	jɛ dʒo	68	68
171	this	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	jo	68	68
171	this	M	MixedJB-Maindrath	Maindrath	target	1	1	jɛ	68	68
171	this	M	MixedJB-Maindrath	Maindrath	target	2	5	jɛ	68	68
171	this	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	jɔ	68	68
171	this	A	Jaunsari-Chakratha	Chakrata	target	1	3	edʒu	68	68
171	this	h	Hindi	Hindi	comparison control	1	1	jəh	68	68
171	this	S	Bangani	Bangani	comparison control	1	2	jo	68	68
171	this	J	Jaunpuri	Jaunpuri	comparison control	1	4	jəkh	68	68
171	this	N	Nagpuriya	Nagpuriya	comparison control	1	2	ju	68	68
171	this	G	Sirmauri	Sirmauri	comparison control	1	5	e	68	68
172	that	K	Jaunsari-Korwa	Korwa	target	1	2	seu	68	68
172	that	D	Jaunsari-Khanaad	Khanaad	target	1	3	u	68	68
172	that	C	Jaunsari-Chapnu	Chapnu	target	1	4	sedʒo	68	68
172	that	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	o	68	68
172	that	M	MixedJB-Maindrath	Maindrath	target	1	2	seu	68	68
172	that	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	sɔ	68	68
172	that	A	Jaunsari-Chakratha	Chakrata	target	1	4	sedʒu	68	68
172	that	h	Hindi	Hindi	comparison control	1	1	wo	68	68
172	that	S	Bangani	Bangani	comparison control	1	4	edʒo	68	68
172	that	J	Jaunpuri	Jaunpuri	comparison control	1	5	t̪əkh	68	68
172	that	N	Nagpuriya	Nagpuriya	comparison control	1	2	sʋ	68	68
172	that	G	Sirmauri	Sirmauri	comparison control	1	4	idʒi	68	68
173	these	K	Jaunsari-Korwa	Korwa	target	1	1	je	68	68
173	these	D	Jaunsari-Khanaad	Khanaad	target	1	1	jɛ	68	68
173	these	D	Jaunsari-Khanaad	Khanaad	target	2	3	ai	68	68
173	these	C	Jaunsari-Chapnu	Chapnu	target	1	1	jɛ	68	68
173	these	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	je	68	68
173	these	M	MixedJB-Maindrath	Maindrath	target	1	1	je	68	68
173	these	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	je dʒu	69	69
173	these	A	Jaunsari-Chakratha	Chakrata	target	1	1	edʒu	69	69
173	these	h	Hindi	Hindi	comparison control	1	1	je	69	69
173	these	S	Bangani	Bangani	comparison control	1	2	jo	69	69
173	these	J	Jaunpuri	Jaunpuri	comparison control	1	1	je	69	69
173	these	N	Nagpuriya	Nagpuriya	comparison control	1	2	jo	69	69
173	these	G	Sirmauri	Sirmauri	comparison control	1	1	je	69	69
174	those	K	Jaunsari-Korwa	Korwa	target	1	2	se	69	69
174	those	D	Jaunsari-Khanaad	Khanaad	target	1	2	se	69	69
174	those	C	Jaunsari-Chapnu	Chapnu	target	1	2	se	69	69
174	those	B	Jaunsari-Bhandroli	Bhandroli	target	1	5	jɛ	69	69
174	those	M	MixedJB-Maindrath	Maindrath	target	1	2	sɛ	69	69
174	those	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	3	sɔ dʒu	69	69
174	those	A	Jaunsari-Chakratha	Chakrata	target	1	2	sedʒu	69	69
174	those	A	Jaunsari-Chakratha	Chakrata	target	2	3	sedʒu	69	69
174	those	h	Hindi	Hindi	comparison control	1	1	ʋe	69	69
174	those	S	Bangani	Bangani	comparison control	1	4	jo	69	69
174	those	J	Jaunpuri	Jaunpuri	comparison control	1	1	ʋe	69	69
174	those	N	Nagpuriya	Nagpuriya	comparison control	1	1	ʋə	69	69
174	those	G	Sirmauri	Sirmauri	comparison control	1	2	se	69	69
175	same	K	Jaunsari-Korwa	Korwa	target	1	4	bɐɾabɐɾ	69	69
175	same	D	Jaunsari-Khanaad	Khanaad	target	1	3	ekt̪aɾɛ	69	69
175	same	C	Jaunsari-Chapnu	Chapnu	target	1	3	ekiʈaɳə	69	69
175	same	B	Jaunsari-Bhandroli	Bhandroli	target	1	5	eknaʃənə	69	69
175	same	M	MixedJB-Maindrath	Maindrath	target	1	4	bɐɾabɐɾ	69	69
175	same	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	4	bɐɾabɐɾ	69	69
175	same	A	Jaunsari-Chakratha	Chakrata	target	1	2	ekse	69	69
175	same	h	Hindi	Hindi	comparison control	1	1	səman	69	69
175	same	S	Bangani	Bangani	comparison control	1	2	ekse	69	69
175	same	J	Jaunpuri	Jaunpuri	comparison control	1	2	ekse	69	69
175	same	N	Nagpuriya	Nagpuriya	comparison control	1	2	ekse	69	69
175	same	G	Sirmauri	Sirmauri	comparison control	1	6	ekdʒɛɭa	69	69
176	different	K	Jaunsari-Korwa	Korwa	target	1	2	tʃhed̪u	69	69
176	different	K	Jaunsari-Korwa	Korwa	target	2	4	tʃhed̪u	69	69
176	different	D	Jaunsari-Khanaad	Khanaad	target	1	5	d̪ɔ bat̪ɛ	69	69
176	different	C	Jaunsari-Chapnu	Chapnu	target	1	2	tʃheud̪ɐ	69	69
176	different	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	phɐɾɐk	69	69
176	different	M	MixedJB-Maindrath	Maindrath	target	1	3	tʃhɐʈo	69	69
176	different	M	MixedJB-Maindrath	Maindrath	target	2	4	tʃhɐʈo	69	69
176	different	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	3	tʃhɐɳʈu	69	69
176	different	A	Jaunsari-Chakratha	Chakrata	target	1	6	okbɦant̪e	69	69
176	different	h	Hindi	Hindi	comparison control	1	1	fəɾək	69	69
176	different	S	Bangani	Bangani	comparison control	1	7	ələg	69	69
176	different	J	Jaunpuri	Jaunpuri	comparison control	1	7	ələg	69	69
176	different	N	Nagpuriya	Nagpuriya	comparison control	1	7	ələg	69	69
176	different	G	Sirmauri	Sirmauri	comparison control	1	1	fəɾək	69	69
177	whole	K	Jaunsari-Korwa	Korwa	target	1	1	sɔjd̪u	69	69
177	whole	D	Jaunsari-Khanaad	Khanaad	target	1	2	puɾa	69	69
177	whole	D	Jaunsari-Khanaad	Khanaad	target	2	2	saɾa	69	69
177	whole	C	Jaunsari-Chapnu	Chapnu	target	1	2	puɾa	69	69
177	whole	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	neʈpu	69	69
177	whole	M	MixedJB-Maindrath	Maindrath	target	1	4	bad̪ijɐ	69	69
177	whole	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	puɾu	69	69
177	whole	A	Jaunsari-Chakratha	Chakrata	target	1	5	sabut̪	69	69
177	whole	h	Hindi	Hindi	comparison control	1	2	puɾɐ	69	69
177	whole	h	Hindi	Hindi	comparison control	2	5	sabut̪	69	69
177	whole	S	Bangani	Bangani	comparison control	1	4	bad̪ijɐ	69	69
177	whole	J	Jaunpuri	Jaunpuri	comparison control	1	1	sæd̪u	69	69
177	whole	N	Nagpuriya	Nagpuriya	comparison control	1	2	puɾu	69	69
177	whole	G	Sirmauri	Sirmauri	comparison control	1	5	sabʋt	69	69
178	broken	K	Jaunsari-Korwa	Korwa	target	1	1	tutijɛ	69	69
178	broken	D	Jaunsari-Khanaad	Khanaad	target	1	1	tuʈi	69	69
178	broken	D	Jaunsari-Khanaad	Khanaad	target	2	3	tuʈi	69	69
178	broken	C	Jaunsari-Chapnu	Chapnu	target	1	1	ʈuʈo	69	69
178	broken	C	Jaunsari-Chapnu	Chapnu	target	2	3	ʈuʈo	69	69
178	broken	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	ʈuʈəgo	69	69
178	broken	M	MixedJB-Maindrath	Maindrath	target	1	1	ʈuʈɐ	69	69
178	broken	M	MixedJB-Maindrath	Maindrath	target	2	3	ʈuʈɐ	69	69
178	broken	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	ʈuʈi	69	69
178	broken	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	3	ʈuʈi	69	69
178	broken	A	Jaunsari-Chakratha	Chakrata	target	1	1	ʈuʈijɛ	69	69
178	broken	h	Hindi	Hindi	comparison control	1	1	ʈʋʈɐ	69	69
178	broken	h	Hindi	Hindi	comparison control	2	3	ʈʋʈɐ	69	69
178	broken	S	Bangani	Bangani	comparison control	1	2	tʃoə̃d̪ə	69	69
178	broken	J	Jaunpuri	Jaunpuri	comparison control	1	1	ʈuʈiju	69	69
178	broken	N	Nagpuriya	Nagpuriya	comparison control	1	1	ʈuʈijõ	69	69
178	broken	G	Sirmauri	Sirmauri	comparison control	1	3	tʃuʈa	69	69
179	few	K	Jaunsari-Korwa	Korwa	target	1	2	ʈanʈɐ	70	70
179	few	K	Jaunsari-Korwa	Korwa	target	2	2	ʈanʈəɖo	70	70
179	few	D	Jaunsari-Khanaad	Khanaad	target	1	7	tətɔ	70	70
179	few	C	Jaunsari-Chapnu	Chapnu	target	1	3	koɳiʃo	70	70
179	few	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	ekɔɳi	70	70
179	few	M	MixedJB-Maindrath	Maindrath	target	1	4	ɪçjɐ	70	70
179	few	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	3	kɐɳikə	70	70
179	few	A	Jaunsari-Chakratha	Chakrata	target	1	3	kɐɳikə	70	70
179	few	h	Hindi	Hindi	comparison control	1	1	t̪hoɖa	70	70
179	few	S	Bangani	Bangani	comparison control	1	5	ʋʃija	70	70
179	few	J	Jaunpuri	Jaunpuri	comparison control	1	1	t̪hoɽi	70	70
179	few	N	Nagpuriya	Nagpuriya	comparison control	1	6	dʒeɾə	70	70
179	few	G	Sirmauri	Sirmauri	comparison control	1	1	t̪hoɖa	70	70
180	many	K	Jaunsari-Korwa	Korwa	target	1	6	sɐkɾoɖu	70	70
180	many	D	Jaunsari-Khanaad	Khanaad	target	1	3	bɐɾi	70	70
180	many	C	Jaunsari-Chapnu	Chapnu	target	1	1	bɐut̪o	70	70
180	many	C	Jaunsari-Chapnu	Chapnu	target	2	2	bɐut̪o	70	70
180	many	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	bɦoɾi	70	70
180	many	M	MixedJB-Maindrath	Maindrath	target	1	3	bɦɐɾi	70	70
180	many	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	3	bɦɐɾi	70	70
180	many	A	Jaunsari-Chakratha	Chakrata	target	1	4	mʋkko	70	70
180	many	h	Hindi	Hindi	comparison control	1	1	bəhʊt̪	70	70
180	many	S	Bangani	Bangani	comparison control	1	7	bɔɾikja	70	70
180	many	J	Jaunpuri	Jaunpuri	comparison control	1	4	mʊkt̪u	70	70
180	many	N	Nagpuriya	Nagpuriya	comparison control	1	5	bidʒa	70	70
180	many	G	Sirmauri	Sirmauri	comparison control	1	2	bɦuita	70	70
181	all	K	Jaunsari-Korwa	Korwa	target	1	1	sɐb	70	70
181	all	K	Jaunsari-Korwa	Korwa	target	2	2	saɾo	70	70
181	all	D	Jaunsari-Khanaad	Khanaad	target	1	1	sɐb	70	70
181	all	C	Jaunsari-Chapnu	Chapnu	target	1	1	sɐb	70	70
181	all	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	bɦad̪d̪ɛ	70	70
181	all	M	MixedJB-Maindrath	Maindrath	target	1	3	bɐd̪ɛ	70	70
181	all	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	sɐbɐ	70	70
181	all	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	2	sɐbɐ	70	70
181	all	A	Jaunsari-Chakratha	Chakrata	target	1	4	mukke	70	70
181	all	h	Hindi	Hindi	comparison control	1	1	səb	70	70
181	all	S	Bangani	Bangani	comparison control	1	2	saɾe	70	70
181	all	J	Jaunpuri	Jaunpuri	comparison control	1	1	səbːi	70	70
181	all	N	Nagpuriya	Nagpuriya	comparison control	1	1	səbːi	70	70
181	all	G	Sirmauri	Sirmauri	comparison control	1	1	sɔbːe	70	70
182	eat!, he ate	K	Jaunsari-Korwa	Korwa	target	1	1	khavɔ	70	70
182	eat!, he ate	D	Jaunsari-Khanaad	Khanaad	target	1	1	kha	70	70
182	eat!, he ate	C	Jaunsari-Chapnu	Chapnu	target	1	1	khao	70	70
182	eat!, he ate	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	kha	70	70
182	eat!, he ate	M	MixedJB-Maindrath	Maindrath	target	1	1	khao	70	70
182	eat!, he ate	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	kha	70	70
182	eat!, he ate	A	Jaunsari-Chakratha	Chakrata	target	1	1	khɐo	70	70
182	eat!, he ate	h	Hindi	Hindi	comparison control	1	1	khɐo	70	70
182	eat!, he ate	S	Bangani	Bangani	comparison control	1	1	khao	70	70
182	eat!, he ate	J	Jaunpuri	Jaunpuri	comparison control	1	1	khaile	70	70
182	eat!, he ate	N	Nagpuriya	Nagpuriya	comparison control	1	1	khava	70	70
182	eat!, he ate	G	Sirmauri	Sirmauri	comparison control	1	1	khaɳo	70	70
183	bite!, he bit	K	Jaunsari-Korwa	Korwa	target	1	3	ʈukolɐ	70	70
183	bite!, he bit	D	Jaunsari-Khanaad	Khanaad	target	1	3	ʈuki	70	70
183	bite!, he bit	C	Jaunsari-Chapnu	Chapnu	target	1	2	kaʈa	70	70
183	bite!, he bit	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	ʈukpɐ	70	70
183	bite!, he bit	M	MixedJB-Maindrath	Maindrath	target	1	1	khau	70	70
183	bite!, he bit	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	3	ʈuki	70	70
183	bite!, he bit	A	Jaunsari-Chakratha	Chakrata	target	1	1	ka	70	70
183	bite!, he bit	h	Hindi	Hindi	comparison control	1	2	kaʈɐ	70	70
183	bite!, he bit	S	Bangani	Bangani	comparison control	1	2	kaʈɔ	70	70
183	bite!, he bit	J	Jaunpuri	Jaunpuri	comparison control	1	2	kaʈəɳi	70	70
183	bite!, he bit	N	Nagpuriya	Nagpuriya	comparison control	1	2	kaʈi	70	70
183	bite!, he bit	G	Sirmauri	Sirmauri	comparison control	1	2	kaʈa	70	70
184	he is, he was hungry	K	Jaunsari-Korwa	Korwa	target	1	1	bɦuk lagi	70	70
184	he is, he was hungry	D	Jaunsari-Khanaad	Khanaad	target	1	1	bɦuk lagi	70	70
184	he is, he was hungry	C	Jaunsari-Chapnu	Chapnu	target	1	1	bɦuk lagi	70	70
184	he is, he was hungry	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	bɦukɾi lagi	70	70
184	he is, he was hungry	M	MixedJB-Maindrath	Maindrath	target	1	1	bɦuk lagɛ	70	70
184	he is, he was hungry	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	bɦuk lagi	70	70
184	he is, he was hungry	A	Jaunsari-Chakratha	Chakrata	target	1	1	bɦukhɾəlagi	70	70
184	he is, he was hungry	h	Hindi	Hindi	comparison control	1	1	bɦukhɐ	70	70
184	he is, he was hungry	S	Bangani	Bangani	comparison control	1	1	bɦukhɾəlagi	70	70
184	he is, he was hungry	J	Jaunpuri	Jaunpuri	comparison control	1	1	bɦukhləgəi	70	70
184	he is, he was hungry	N	Nagpuriya	Nagpuriya	comparison control	1	1	bɦukhləgəi	70	70
184	he is, he was hungry	G	Sirmauri	Sirmauri	comparison control	1	1	bɦuk lagrɛ	70	70
185	drink!, he drank	K	Jaunsari-Korwa	Korwa	target	1	1	pio	71	71
185	drink!, he drank	D	Jaunsari-Khanaad	Khanaad	target	1	1	pio	71	71
185	drink!, he drank	C	Jaunsari-Chapnu	Chapnu	target	1	1	pi	71	71
185	drink!, he drank	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	pi	71	71
185	drink!, he drank	M	MixedJB-Maindrath	Maindrath	target	1	1	pilau	71	71
185	drink!, he drank	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	pi	71	71
185	drink!, he drank	A	Jaunsari-Chakratha	Chakrata	target	1	1	pind̪a lagĩjɛ	71	71
185	drink!, he drank	h	Hindi	Hindi	comparison control	1	1	pijo	71	71
185	drink!, he drank	S	Bangani	Bangani	comparison control	1	1	pint̪aɾəlagi	71	71
185	drink!, he drank	J	Jaunpuri	Jaunpuri	comparison control	1	1	piɳa ləgjũ	71	71
185	drink!, he drank	N	Nagpuriya	Nagpuriya	comparison control	1	1	pɪjoɳiu	71	71
185	drink!, he drank	G	Sirmauri	Sirmauri	comparison control	1	1	pitho	71	71
186	he is, he was thirsty	K	Jaunsari-Korwa	Korwa	target	1	2	t̪iʃ lagi	71	71
186	he is, he was thirsty	K	Jaunsari-Korwa	Korwa	target	2	3	t̪iʃ lagi	71	71
186	he is, he was thirsty	D	Jaunsari-Khanaad	Khanaad	target	1	2	t̪iʃ lagi	71	71
186	he is, he was thirsty	D	Jaunsari-Khanaad	Khanaad	target	2	3	t̪iʃ lagi	71	71
186	he is, he was thirsty	C	Jaunsari-Chapnu	Chapnu	target	1	2	t̪iʃ lagi	71	71
186	he is, he was thirsty	C	Jaunsari-Chapnu	Chapnu	target	2	3	t̪iʃ lagi	71	71
186	he is, he was thirsty	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	t̪iʃ lagi	71	71
186	he is, he was thirsty	B	Jaunsari-Bhandroli	Bhandroli	target	2	3	t̪iʃ lagi	71	71
186	he is, he was thirsty	M	MixedJB-Maindrath	Maindrath	target	1	2	t̪iʂsɐilagi	71	71
186	he is, he was thirsty	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	t̪is lagilɛ	71	71
186	he is, he was thirsty	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	3	t̪is lagilɛ	71	71
186	he is, he was thirsty	A	Jaunsari-Chakratha	Chakrata	target	1	2	t̪isɾəlagi	71	71
186	he is, he was thirsty	h	Hindi	Hindi	comparison control	1	1	pjɐsɐ	71	71
186	he is, he was thirsty	S	Bangani	Bangani	comparison control	1	2	t̪iʃ lagi	71	71
186	he is, he was thirsty	S	Bangani	Bangani	comparison control	2	3	t̪iʃ lagi	71	71
186	he is, he was thirsty	J	Jaunpuri	Jaunpuri	comparison control	1	2	t̪is la	71	71
