Snapshot_Date,Unit_ID,Parent_Unit_ID,PDF_Page,Printed_Page,Entry_Label,Series,Item_Type,Language,Dialect_Or_Source,Raw_Form,Raw_Gloss,Raw_Status,Raw_Relation,Old_Targets,Resolved_Targets,Final_Status,Final_Language_ID,Final_Parameter_ID,Emitted_Key,Resolution,Agent_Correction,Review,Material_Error,Source,Record_SHA256
2026-08-19,p478:u010:f005,p478:u010,5,478,DBIA S11,DBIA,form,Kannada,,"sumāra, sumāru","nearness, aboutness; about",active,reflex,,,unresolved_target,Kannada,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S11]",4cddbf322680bcf381fb423c25e09b8143e23df4b712eadc8111af73b769a155
2026-08-19,p478:u010:f006,p478:u010,5,478,DBIA S11,DBIA,form,Kodagu,,sumā'ri,"some (distance), about",active,reflex,,,unresolved_target,Kodagu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S11]",b491f8322a813c56421e6badd2e9693d6c81c39b787648ed8ff97f38f9722522
2026-08-19,p478:u010:f007,p478:u010,5,478,DBIA S11,DBIA,form,Tulu,,sumāru,"nearness, aboutness",active,reflex,,,unresolved_target,Tulu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S11]",1adcecdb57602a0f917887842e4b03a9f0c21f49df7f409236aac5a651b40eb4
2026-08-19,p478:u011,,5,478,DBIA S12,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",97732eb51b6b3c18cc2cd7ba62ebf2452d318880686918610d001facad458dcd
2026-08-19,p478:u011:f001,p478:u011,5,478,DBIA S12,DBIA,form,Tamil,,cirai,"nerve, tendon, vein, artery",active,reflex,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",a1e0360036322e357853aaf5f54e9b517968158cb3f829c9024432a404954044
2026-08-19,p478:u011:f002,p478:u011,5,478,DBIA S12,DBIA,form,Kannada,,sere,"vein, artery",active,reflex,,,unresolved_target,Kannada,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",076aadbc865dfb2fa6729a4027e60ea9b00047d82991da56ee4014cedcf4740e
2026-08-19,p478:u011:f003,p478:u011,5,478,DBIA S12,DBIA,form,Tulu,Manner,turu,vein,active,reflex,,,unresolved_target,Tulu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",1e24a1e728132f2f6c245bed548ab8da97f0cf740b94f3f85831fbeaac48e426
2026-08-19,p478:u011:f004,p478:u011,5,478,DBIA S12,DBIA,form,Telugu,,sira,any tubular vessel of the body,active,reflex,,,unresolved_target,Telugu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",837f3921049aa50e78805773081764b6ecf0421e889b39af8a1f826438f9a90d
2026-08-19,p478:u011:f005,p478:u011,5,478,DBIA S12,DBIA,form,Kolami,,si'ram (pl. si'ral),"tendon, nerve, blood-vessel",active,reflex,,,unresolved_target,Kolami,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",4720a5b6ddd4743e7b0d548cc43366acdc2605916305661cbb5a5fd0d46ec10f
2026-08-19,p478:u011:f006,p478:u011,5,478,DBIA S12,DBIA,form,Naikri,,sira (pl. -l),vein,active,reflex,,,unresolved_target,Naikri,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",66d387cd11bbbe75c31acd908da652b2209955c1794eb45996200a7b2a263361
2026-08-19,p478:u011:f007,p478:u011,5,478,DBIA S12,DBIA,form,Gondi,Tr. W. Ph.,cira,"nerve, vein, pulse",active,reflex,,,unresolved_target,Gondi,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",c03caa97ffe5b8a174c2232e09bba1716fd16e1c454ea1dd20a7a27669284fc5
2026-08-19,p478:u011:f008,p478:u011,5,478,DBIA S12,DBIA,form,Gondi,A. Mu. Ma.,sira,"nerve, vein, pulse",active,reflex,,,unresolved_target,Gondi,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",8c9df52930be9d0ac0d9b65b24598de63ff22c58847308eabe3373d08ec5289d
2026-08-19,p478:u011:f009,p478:u011,5,478,DBIA S12,DBIA,form,Gondi,Y.,sir,"nerve, vein, pulse",active,reflex,,,unresolved_target,yavatmal,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",b06255b3efdebda93fe1b13baf9ffa267742610418c0e08633856d2413b452c7
2026-08-19,p478:u011:f010,p478:u011,5,478,DBIA S12,DBIA,form,Konda,,sira,vein,active,reflex,,,unresolved_target,Konda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",2406d40fc6de6bfc005a76cd9c150bd9d18c8e594eeb3655297469bfbb3321e5
2026-08-19,p478:u011:f011,p478:u011,5,478,DBIA S12,DBIA,form,Konda,BB,sire,nerve,active,reflex,,,unresolved_target,Konda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",14c7449c264c835765cad3e47142826acfa2fb9df659b205bf6150844753354e
2026-08-19,p478:u011:f012,p478:u011,5,478,DBIA S12,DBIA,form,Pengo,,cira,vein,active,reflex,,,unresolved_target,Pengo,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",38135bc786120af8d8debf57ad630575e700fa33f79a484fa27406d7ef89d9a2
2026-08-19,p478:u011:f013,p478:u011,5,478,DBIA S12,DBIA,form,Kuwi,Su. P.,hīru (pl. hirka),vein,active,reflex,,,unresolved_target,Kuwi,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",2efed3122dd52570e8df619dba2f536e0a0bb0cd362a3e3560d0a8e7d5816662
2026-08-19,p478:u011:f014,p478:u011,5,478,DBIA S12,DBIA,form,Kurukh,,sir,"nerve, vein, muscle, fiber",active,reflex,,,unresolved_target,Kurux,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S12]",5a248d61cc68fc94ce84937d7a4f24f6ed5f81c102dc383ee29b496171656fca
2026-08-19,p478:u012,,5,478,DBIA S13,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 478, entry DBIA S13]",c7941ba6fec1d5f97613b0beffa2adea4f2020d1f67db9e821b238c5caaf13dd
2026-08-19,p478:u012:f001,p478:u012,5,478,DBIA S13,DBIA,form,Kolami,SR.,dardi,bank,active,reflex,,,unresolved_target,Kolami,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S13]",ed216aa1d6a7ffe68599224e5c4a1373d67fd8893523e3ec5738023fad3457f3
2026-08-19,p478:u012:f002,p478:u012,5,478,DBIA S13,DBIA,form,Parji,S.,daddi,bank of a river,active,reflex,,,unresolved_target,Parji,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S13]",30afe2c692a1f82863ca1697c322baf5adc831ce83aec910f4cd410e2e391095
2026-08-19,p478:u012:f003,p478:u012,5,478,DBIA S13,DBIA,form,Gondi,L.,dadi,"bank, brink, brim",active,reflex,,,unresolved_target,maria,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S13]",010c472b4c56a8a9c6707c15cd0adcecd1d16ff31540502430aa3d18efc80055
2026-08-19,p478:u013,,5,478,DBIA S14,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 478, entry DBIA S14]",d39945d51361a9ae32e1dfd54e7c66340d39f2f28a21c47477f8060715d29211
2026-08-19,p478:u013:f001,p478:u013,5,478,DBIA S14,DBIA,form,Tamil,,tāyam,fall of the dice; cubical pieces in dice-play; number one in dice; good opportunity,active,reflex,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S14]",310706e4383c405b1ca17c0a9bd44f832d5897af487a7884d08f35013e94015b
2026-08-19,p478:u013:f002,p478:u013,5,478,DBIA S14,DBIA,form,Malayalam,,tāyam,a die; opportunity,active,reflex,,,unresolved_target,Malayalam,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S14]",c24b51fa934391b9609f08279d51a60a9671ddc61dadac7b436d18602e82ac25
2026-08-19,p478:u013:f003,p478:u013,5,478,DBIA S14,DBIA,form,Kannada,,daya,throw at dice; opportunity,active,reflex,,,unresolved_target,Kannada,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S14]",94ce66c1d804df052c44b92e54e338fbc5ab2e19bbf1e06615a987d8e5170128
2026-08-19,p478:u014,,5,478,DBIA S15,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 478, entry DBIA S15]",7829a1da19722dd991d488c604f1cf984f81a5e8bb7483272f1ab05aa306b2a1
2026-08-19,p478:u014:f001,p478:u014,5,478,DBIA S15,DBIA,form,Tamil,,tinam,day,active,reflex,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S15]",22a2bfe7f7bbe06dad6d355cd1ed66defdb494c5ba0097cf222d34e2d9b08de5
2026-08-19,p478:u014:f002,p478:u014,5,478,DBIA S15,DBIA,form,Kota,,jinm (obl. jint-),"day, weather; daily",active,reflex,,,unresolved_target,Kota,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S15]",3aeef0773984694a83d17ac50f3985587aa2c7d9cee0cc4597b3d7956b0554c1
2026-08-19,p478:u014:f003,p478:u014,5,478,DBIA S15,DBIA,form,Toda,,sinm (obl. sint-),day,active,reflex,,,unresolved_target,Toda,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S15]",bc93fc1f6004590e9326d077990e4b7c9b8ddececbdccfe224ef20714a4b882c
2026-08-19,p478:u014:f004,p478:u014,5,478,DBIA S15,DBIA,form,Kannada,,"dina, jina",day,active,reflex,,,unresolved_target,Kannada,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S15]",8e6c3c8aff285241459294bb69fcae378ba879a23a2942e485640a1dd6095a31
2026-08-19,p478:u014:f005,p478:u014,5,478,DBIA S15,DBIA,form,Badaga,,jena,day,active,reflex,,,unresolved_target,Badaga,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S15]",a368f7b8fa2a2649a26c0d3231c7d4471c480a49e55bd93bb9752a8ac7ccbee2
2026-08-19,p478:u015,,5,478,DBIA S16,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 478, entry DBIA S16]",3e67f72bbb0dfa1457d6d81ec57e8515b2f87fc9456ca45bca0dab72b207dbe4
2026-08-19,p478:u015:f001,p478:u015,5,478,DBIA S16,DBIA,form,Tulu,,"dombe, dommare","tumbler, rope-dancer",active,reflex,,,unresolved_target,Tulu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S16]",5cf4c9da50515b0e60bb00fd7c3026a72e476ebe636a314629812aa835bae7ef
2026-08-19,p478:u015:f002,p478:u015,5,478,DBIA S16,DBIA,form,Telugu,,dommara,"caste of rope-dancers, tumblers, and acrobats",active,reflex,,,unresolved_target,Telugu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S16]",b9aea59fed94ff62e01fe8e9da9dc57b5eb64ac761ab13e705395d49c63e2ed4
2026-08-19,p478:u015:f003,p478:u015,5,478,DBIA S16,DBIA,form,Telugu,,dommari,man of that caste,active,derived,,,unresolved_target,Telugu,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S16]",95e70fe2b54b63a160af3f64e0c138ed2b4070dfc513ee78dd45bb13bbfb2134
2026-08-19,p478:u015:f004,p478:u015,5,478,DBIA S16,DBIA,form,Gondi,Ko.,domar,conjuror,active,reflex,,,unresolved_target,koya,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S16]",0b233f37c7d0fc646a6baf55e1c9f7c076af827bf56297e98191bdeb34a5789e
2026-08-19,p478:u016,,5,478,DBIA S17,DBIA,record,,,,,,,main:47,da6,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 478, entry DBIA S17]",a310e6df9beadd2bd6d773a646bcc04b01a1a515514baeb7fe289be5d3b71882
2026-08-19,p478:u016:f001,p478:u016,5,478,DBIA S17,DBIA,form,Kota,,aj,footprint,deleted,reflex,main:47,,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S17]",3a96bb4d68bfd9065d5ee7dc64998aa3c8c0c0fed2850e183c3bf69ee652737c
2026-08-19,p478:u016:f002,p478:u016,5,478,DBIA S17,DBIA,form,Toda,,oj,step,deleted,reflex,main:47,,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S17]",3ceb4d1dda29dfed1fd4a206c6f2138d7eb868d35d232ff326ea2770d8072292
2026-08-19,p478:u016:f003,p478:u016,5,478,DBIA S17,DBIA,form,Kannada,,"pajje, pejje, hajje, hejje","footprint, footstep, trace, stride",active,reflex,main:47,,unresolved_target,Kannada,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S17]",ec883eee755655a7c052373b6f1bd09a1573a25bc56254739780fef86e0738d2
2026-08-19,p478:u016:f004,p478:u016,5,478,DBIA S17,DBIA,form,Tulu,,aje,"footprint, track, trace",deleted,reflex,main:47,,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S17]",3ea0eee2c28c390f46e89ea76ec578f7010c605bbb1261fb0c1d44f110d23f3b
2026-08-19,p478:u016:f005,p478:u016,5,478,DBIA S17,DBIA,form,Tulu,B-K,haje,"footprint, track, trace",deleted,reflex,main:47,,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S17]",425711d91626bb4bc2f0acb520183b04ec1397679a99520293d18f240b649b60
2026-08-19,p478:u016:f006,p478:u016,5,478,DBIA S17,DBIA,form,Telugu,,ajja,"foot, footprint",deleted,reflex,main:47,,excluded_nonaccepted,,,,source-deleted form retained in the audit and correction prose only,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S17]",2db888b5563f20d625ef71c023df515bb8d1af027799fe89f69765127ec7e5f8
2026-08-19,p478:u017,,5,478,DBIA S18,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",c8e851b4e49ee4f8d66398ac03657baddb0c60a309ae35efdbdc4aff036c22da
2026-08-19,p478:u017:f001,p478:u017,5,478,DBIA S18,DBIA,form,Tamil,(a),"maittunan, maccunan",brother of one's wife or husband; son of one's maternal uncle or paternal aunt; sister's husband,active,reflex,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",80597522524462761de3d1ef830287d6c0840b46d297e88ec5ac52d48a30ede2
2026-08-19,p478:u017:f002,p478:u017,5,478,DBIA S18,DBIA,form,Tamil,(a),maittuni,wife's sister; daughter of one's maternal uncle or paternal aunt; brother's wife,active,derived,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",08815c512e93988ff768f7ab206bb033eb25fdff6232268142d26d09251ba9b5
2026-08-19,p478:u017:f003,p478:u017,5,478,DBIA S18,DBIA,form,Tamil,(a),"maccinan, maccini, maccinacci, maccinicci",sister-in-law,active,derived,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",530c2705d6944086446fb102ba5d9c436523a95d4e6c4fadf29400557044b64f
2026-08-19,p478:u017:f004,p478:u017,5,478,DBIA S18,DBIA,form,Tamil,(a),maccampi,elder sister's husband; maternal uncle's son; paternal aunt's son; husband's elder brother,active,derived,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",36e2d686a5a69d2d626e6745d9b4990df6c96944387d3afdf17a7fcbb1b9c075
2026-08-19,p478:u017:f005,p478:u017,5,478,DBIA S18,DBIA,form,Tamil,(a),maccai-aṇṭar,husband's elder brother,active,derived,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",08674eda128324deb13dd1b5c410f2a2a902c47515e806fb4a7660f0a60bd82a
2026-08-19,p478:u017:f006,p478:u017,5,478,DBIA S18,DBIA,form,Tamil,(a),maccavi,elder brother's wife,active,derived,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",be70352be381511ee42fce285fc140b6f496ea144c75725d712963c0be40709a
2026-08-19,p478:u017:f007,p478:u017,5,478,DBIA S18,DBIA,form,Tamil,(a),"maccal, macci",wife's sister; daughter of one's paternal aunt or maternal uncle,active,derived,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",9d2ffad0aea7324d9ed34d6e010bfd5747063995da5b3edf4a5ff9cbf524e14b
2026-08-19,p478:u017:f008,p478:u017,5,478,DBIA S18,DBIA,form,Tamil,(a),maccan,wife's brother; sister's husband; son of maternal uncle or paternal aunt,active,derived,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",18a4916c56cac2c330139bb2192ebc4206a3fa574966c48463fc17d4e075b1d7
2026-08-19,p478:u017:f009,p478:u017,5,478,DBIA S18,DBIA,form,Tamil,(a),maccunamai,relationship of brother-in-law,active,derived,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",e0b6d2a7fd34507d564ee960b6232013cb09754816866b7bfd656bcbaa36a0a1
2026-08-19,p478:u017:f010,p478:u017,5,478,DBIA S18,DBIA,form,Tamil,(a),matini,"elder brother's wife, etc.",active,derived,,,unresolved_target,Tamil,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 478, entry DBIA S18]",6fd48237ecbd87387b3cfa3527924895529d11cb04005a75dcdfd0480d572793
2026-08-19,p479:u001,,6,479,DBIA S18,DBIA,record,,,,,,,,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",58f18df395904c53368bd7117226449641d3cfd39f74450a871acbb2cb2dbcf3
2026-08-19,p479:u001:f001,p479:u001,6,479,DBIA S18,DBIA,form,Tamil,,? maintan,"boy, son",queried,reflex,,,excluded_nonaccepted,,,,tentative form retained in source prose without a rank-1 reflex edge,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",16d5107a23a42cbb94accfb0c657517456fea72bcb6d690c978287ed5f28c40b
2026-08-19,p479:u001:f002,p479:u001,6,479,DBIA S18,DBIA,form,Malayalam,,"maccunan, maccinan",daughter of mother's brother or father's sister,active,reflex,,,unresolved_target,Malayalam,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",ca6b8bf012a953984101df3aea9579021576e2695c52a181430bdaff785f9f56
2026-08-19,p479:u001:f003,p479:u001,6,479,DBIA S18,DBIA,form,Malayalam,,maccinicci,daughter of mother's brother or father's sister,active,reflex,,,unresolved_target,Malayalam,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",a90d7eff319ec67d00910be33c90fb4bf35f6eed69853877b99606ddb7760198
2026-08-19,p479:u001:f004,p479:u001,6,479,DBIA S18,DBIA,form,Malayalam,,? maintan,"boy, son",queried,reflex,,,excluded_nonaccepted,,,,tentative form retained in source prose without a rank-1 reflex edge,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",0810aa2752c4c0752e87edf965223a5af4a00b58703498681984f48adfb5d19e
2026-08-19,p479:u001:f005,p479:u001,6,479,DBIA S18,DBIA,form,Kota,,macin,brother-in-law,active,reflex,,,unresolved_target,Kota,,,DBIA addition/correction retained for a separate loan-entry reconciliation; the current structural pilot installs only independently DEDR-corroborated forms,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 479, entry DBIA S18]",e28878da1bdd33546760b72467117fec1c434389f484cc3febe27b7c9986b44e
